事業者,物件名,都道府県,住所,収容台数,円per時,最大料金_24時間,最大料金_夜間,緯度,経度,取得日時,URL
タイムズ,タイムズ川口第３,埼玉県,埼玉県川口市幸町3-2,8,300,800,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0014882/
タイムズ,タイムズ並木第１２,埼玉県,埼玉県川口市並木2-14,4,300,1100,600,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0014920/
タイムズ,タイムズ鳩ヶ谷本町ふれあいパーキング,埼玉県,埼玉県川口市鳩ヶ谷本町1-1,22,200,700,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0017018/
タイムズ,タイムズ並木第１３,埼玉県,埼玉県川口市並木4-15,3,300,,300,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0017372/
タイムズ,タイムズ川口幸町第３,埼玉県,埼玉県川口市幸町1-2,7,440,1100,500,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0017627/
タイムズ,タイムズ川口第４,埼玉県,埼玉県川口市幸町3,8,300,,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0017724/
タイムズ,タイムズ東川口第２,埼玉県,埼玉県川口市戸塚2-17,11,200,700,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0017737/
タイムズ,タイムズ川口芝５丁目,埼玉県,埼玉県川口市芝5-21,6,220,660,330,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0018138/
タイムズ,タイムズ鳩ヶ谷本町,埼玉県,埼玉県川口市鳩ヶ谷本町1-4,6,220,700,400,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0018226/
タイムズ,タイムズ川口本町第３,埼玉県,埼玉県川口市本町1-17,4,200,600,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0018685/
タイムズ,タイムズ川口駅西口,埼玉県,埼玉県川口市川口2-8,17,330,1000,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0019011/
タイムズ,タイムズ南鳩ヶ谷第２,埼玉県,埼玉県川口市南鳩ヶ谷4-10,5,330,550,220,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0019474/
タイムズ,タイムズ川口芝新町,埼玉県,埼玉県川口市芝新町8,6,440,,500,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0019795/
タイムズ,タイムズ川口５丁目,埼玉県,埼玉県川口市川口5-9,15,330,800,400,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0020335/
タイムズ,タイムズ川口栄町第４,埼玉県,埼玉県川口市栄町2-12,6,440,1000,500,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0020685/
タイムズ,タイムズ新井宿駅前,埼玉県,埼玉県川口市新井宿16-4,3,200,800,300,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0021056/
タイムズ,タイムズ戸塚安行,埼玉県,埼玉県川口市長蔵1-18,5,200,600,200,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0021057/
タイムズ,タイムズ西川口１丁目第６,埼玉県,埼玉県川口市西川口1-34,4,440,,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0021641/
タイムズ,タイムズ並木第１５,埼玉県,埼玉県川口市並木2-11,10,330,,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0022125/
タイムズ,タイムズ並木第１６,埼玉県,埼玉県川口市並木2-31,4,200,,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0022297/
タイムズ,タイムズ川口本町第４,埼玉県,埼玉県川口市本町3-6,4,440,1400,400,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0023911/
タイムズ,タイムズ戸塚安行第２,埼玉県,埼玉県川口市西立野355,15,220,700,300,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0024205/
タイムズ,タイムズ東川口第４,埼玉県,埼玉県川口市東川口3-7,43,220,700,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0024352/
タイムズ,タイムズジョイフーズ川口戸塚店第３,埼玉県,埼玉県川口市戸塚2-27,11,200,,300,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0024406/
タイムズ,タイムズ川口本町第５,埼玉県,埼玉県川口市本町4-7,6,1320,,400,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0024474/
タイムズ,タイムズ新鮮市場東本郷店,埼玉県,埼玉県川口市東本郷1446,105,220,660,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0024679/
タイムズ,タイムズ並木２丁目第２,埼玉県,埼玉県川口市並木2-31,9,330,,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0025275/
タイムズ,タイムズウエルシア川口栄町店,埼玉県,埼玉県川口市栄町1-19,20,600,,500,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0025971/
タイムズ,タイムズウエルシア川口芝樋ノ爪店,埼玉県,埼玉県川口市芝樋ノ爪1-7,12,400,,500,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0026165/
タイムズ,タイムズ埼玉協同病院,埼玉県,埼玉県川口市木曽呂1317,356,330,,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0026753/
タイムズ,タイムズ川口工業総合病院,埼玉県,埼玉県川口市青木1-18,56,400,,500,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0028561/
タイムズ,タイムズ川口５丁目第２,埼玉県,埼玉県川口市川口5-12,9,330,800,500,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0029567/
タイムズ,タイムズ鳩ヶ谷本町第２,埼玉県,埼玉県川口市鳩ヶ谷本町3-7,4,300,900,500,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0029652/
タイムズ,タイムズオーケー川口店,埼玉県,埼玉県川口市飯塚2-1,286,330,800,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0030192/
タイムズ,タイムズ戸塚安行第３,埼玉県,埼玉県川口市西立野394,8,220,700,300,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0030334/
タイムズ,タイムズ川口芝新町第３,埼玉県,埼玉県川口市芝新町10,6,400,,500,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0030547/
タイムズ,タイムズ川口芝４丁目,埼玉県,埼玉県川口市芝4-29,7,200,600,400,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0030693/
タイムズ,タイムズ川口西青木,埼玉県,埼玉県川口市西青木3-7,6,220,600,300,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0030845/
タイムズ,タイムズ川口芝２丁目,埼玉県,埼玉県川口市芝2-6,8,200,600,400,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0030909/
タイムズ,タイムズ大光銀行川口支店,埼玉県,埼玉県川口市本町3-6,9,600,,500,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0030926/
タイムズ,タイムズ赤羽歯科,埼玉県,埼玉県川口市三ツ和1-9,16,440,,440,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0031288/
タイムズ,タイムズ川口上青木西,埼玉県,埼玉県川口市上青木西3-1,18,220,550,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0031363/
タイムズ,タイムズウエルシア川口東本郷店,埼玉県,埼玉県川口市東本郷2028,28,200,1200,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0031551/
タイムズ,タイムズ川口芝樋ノ爪,埼玉県,埼玉県川口市芝樋ノ爪1-10,13,220,600,400,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0031585/
タイムズ,タイムズ川口芝５丁目第３,埼玉県,埼玉県川口市芝5-15,4,220,880,330,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0032152/
タイムズ,タイムズ川口飯塚第３,埼玉県,埼玉県川口市飯塚1-9,4,220,,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0032768/
タイムズ,タイムズ鳩ヶ谷第一クリニック,埼玉県,埼玉県川口市三ツ和1-17,9,440,,400,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0033011/
タイムズ,タイムズ南鳩ヶ谷第４,埼玉県,埼玉県川口市南鳩ヶ谷6-6,4,200,500,200,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0033526/
タイムズ,タイムズ鳩ヶ谷第４,埼玉県,埼玉県川口市里1221,20,200,700,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0033617/
タイムズ,タイムズアリオ川口,埼玉県,埼玉県川口市並木元町1-79,1698,0,,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0034188/
タイムズ,タイムズ並木第１９,埼玉県,埼玉県川口市並木4-7,6,200,800,400,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0035272/
タイムズ,タイムズ極楽湯ロイヤル川口,埼玉県,埼玉県川口市朝日3-13,130,200,800,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0035419/
タイムズ,タイムズ川口西青木第２,埼玉県,埼玉県川口市西青木2-8,5,200,600,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0035960/
タイムズ,タイムズ川口駅西口第３,埼玉県,埼玉県川口市川口2-5,15,330,1100,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0036143/
タイムズ,タイムズ西川口１丁目第７,埼玉県,埼玉県川口市西川口1-38,7,330,,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0036801/
タイムズ,タイムズビッグ・エー西川口六丁目店,埼玉県,埼玉県川口市西川口6-4,7,440,,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0038454/
タイムズ,タイムズ鳩ヶ谷本町第４,埼玉県,埼玉県川口市桜町6-1,5,200,800,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0038562/
タイムズ,タイムズ川口西青木第４,埼玉県,埼玉県川口市西青木4-1,11,200,700,300,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0038928/
タイムズ,タイムズ西川口６丁目,埼玉県,埼玉県川口市西川口6-77,5,400,,400,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0039875/
タイムズ,タイムズ新井宿駅前第４,埼玉県,埼玉県川口市新井宿93,6,200,800,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0041083/
タイムズ,タイムズ西川口２丁目第２,埼玉県,埼玉県川口市西川口2-9,5,300,,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0041723/
タイムズ,タイムズ鳩ヶ谷本町第５,埼玉県,埼玉県川口市鳩ヶ谷本町1-15,18,400,,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0041942/
タイムズ,タイムズ川口元郷５丁目,埼玉県,埼玉県川口市元郷5-4,6,200,500,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0042003/
タイムズ,タイムズ川口西青木５丁目,埼玉県,埼玉県川口市西青木5-6,5,200,600,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0042091/
タイムズ,タイムズ川口芝西１丁目,埼玉県,埼玉県川口市芝西1-2,4,220,440,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0042278/
タイムズ,タイムズ川口幸町第７,埼玉県,埼玉県川口市幸町1-2,5,400,,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0043279/
タイムズ,タイムズ川口駅西口第２,埼玉県,埼玉県川口市川口2-7,12,330,1000,500,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0043443/
タイムズ,タイムズ川口西青木２丁目,埼玉県,埼玉県川口市西青木2-15,6,200,600,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0044860/
タイムズ,タイムズ青木町公園第１駐車場,埼玉県,埼玉県川口市西青木4-8,69,100,500,300,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0044934/
タイムズ,タイムズ青木町公園第２駐車場,埼玉県,埼玉県川口市西青木4-8,38,100,,300,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0044935/
タイムズ,タイムズ鳩ヶ谷本町第６,埼玉県,埼玉県川口市鳩ヶ谷本町1-15,13,400,,400,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0045774/
タイムズ,タイムズ西川口西口第４,埼玉県,埼玉県川口市西川口1-9,17,990,,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0046105/
タイムズ,タイムズ西川口１丁目第９,埼玉県,埼玉県川口市西川口1-18,3,660,,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0047155/
タイムズ,タイムズ川口中青木第５,埼玉県,埼玉県川口市中青木2-5,6,330,900,500,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0047496/
タイムズ,タイムズ西川口西口第５,埼玉県,埼玉県川口市西川口1-8,10,660,,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0047499/
タイムズ,タイムズ川口２丁目,埼玉県,埼玉県川口市川口2-14,33,660,,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0048551/
タイムズ,タイムズ新井宿駅前第５,埼玉県,埼玉県川口市新井宿138,12,220,700,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0048741/
タイムズ,タイムズ川口小谷場第２,埼玉県,埼玉県川口市小谷場1192,6,220,400,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0049610/
タイムズ,タイムズイトマンスポーツスクエア川口店,埼玉県,埼玉県川口市並木元町1,140,440,800,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0049995/
タイムズ,タイムズ鳩ヶ谷第５,埼玉県,埼玉県川口市坂下町1-10,14,330,1100,500,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0050019/
タイムズ,タイムズサイクル鳩ヶ谷駅前,埼玉県,埼玉県川口市坂下町1-10,133,,,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0050054/
タイムズ,タイムズ西川口２丁目第３,埼玉県,埼玉県川口市西川口2-8,5,330,,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0050451/
タイムズ,タイムズ西川口３丁目第３,埼玉県,埼玉県川口市西川口3-1,4,440,,700,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0051729/
タイムズ,タイムズヨークマート芝前川店,埼玉県,埼玉県川口市芝下3-36,65,200,,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0051911/
タイムズ,タイムズ鳩ヶ谷第６,埼玉県,埼玉県川口市里1252,7,200,700,300,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0052929/
タイムズ,タイムズ川口市役所前通り,埼玉県,埼玉県川口市中青木1-8,10,400,1200,500,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0053089/
タイムズ,タイムズ鳩ヶ谷本町第７,埼玉県,埼玉県川口市鳩ヶ谷本町1-3,6,200,700,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0053229/
タイムズ,タイムズ西川口ＳＣ,埼玉県,埼玉県川口市西川口2-3,189,200,700,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0053455/
タイムズ,タイムズライオンズスクエア川口,埼玉県,埼玉県川口市元郷2-15,187,200,600,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0053625/
タイムズ,タイムズ新井宿駅前第６,埼玉県,埼玉県川口市新井宿139,15,200,700,300,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0053915/
タイムズ,タイムズ川口上根橋第２,埼玉県,埼玉県川口市安行領根岸2990,5,200,400,300,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0054054/
タイムズ,タイムズ川口グリーンゴルフ,埼玉県,埼玉県川口市安行領根岸3152,280,200,,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0054969/
タイムズ,タイムズ西川口東口第２,埼玉県,埼玉県川口市並木3-3,3,440,,500,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0056501/
タイムズ,タイムズ西川口西口第９,埼玉県,埼玉県川口市西川口1-4,19,600,,1800,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0059928/
タイムズ,メディパーク川口前川,埼玉県,埼玉県川口市前川1-1,32,600,,,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0062865/
タイムズ,タイムズ東川口病院第１,埼玉県,埼玉県川口市東川口2-9,31,500,,500,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0062875/
タイムズ,タイムズ東川口病院第２,埼玉県,埼玉県川口市東川口2-9,13,500,,500,,,2026-06-30T21:18:16.782Z,https://times-info.net/P11-saitama/C203/park-detail-BUK0062877/
